"gameId","playId","gunnerTeam","gunnerId","gunnerName","viseTeam","viseId","viseName","timeToBeatVise","firstManDown","disFromLOS","disFromReturner","speedDev","topSpeed","tackle","missedTackle","squeezeDis","returnYds","specialTeamsResult","release","correctRelease","fairCatch"
2019102100,2108,"NE",41308,"Terrence Brooks","NYJ",43485,"Blake Countess",3.7,1,32.37,21.5221281475601,3.11841837989876,9.86,0,0,1.97727272727273,7,"Return","0","0",0
2019102100,3011,"NE",43700,"Jonathan Jones","NYJ",43485,"Blake Countess",4.8,1,49.49,10.4933598051339,2.88781604770127,10.38,1,0,1.22777777777778,7,"Return","1","1",0
2019102100,3149,"NYJ",39222,"Josh Bellamy","NE",41308,"Terrence Brooks",5.2,1,43.28,5.85567246351774,3.19701156540116,10.29,0,0,-3.22604166666667,2,"Return","0","0",0
2019102100,3764,"NE",43700,"Jonathan Jones","NYJ",38595,"Trumaine Johnson",3.5,1,20.72,8.16436770362531,2.59598520034322,8.56,0,0,NA,0,"Fair Catch","1","0",1
2019101000,561,"NYG",43488,"Cody Core","NE",43700,"Jonathan Jones",3.9,1,34.09,1.2397580409096,2.39976934228581,9.09,0,0,NA,0,"Fair Catch","1","1",1
2019101000,1259,"NE",33234,"Matthew Slater","NYG",38569,"Janoris Jenkins",3.7,1,31.71,7.91334316202703,2.40504302917262,8.52,0,0,NA,0,"Fair Catch","1","1",1
2019101000,3041,"NYG",47963,"Corey Ballentine","NE",43700,"Jonathan Jones",8.9,1,19.92,21.8823033522525,1.9376729203232,7.82,0,0,2.90257142857143,10,"Return","1","1",0
2019101300,250,"TB",43397,"Ryan Smith","CAR",44065,"Javien Elliott",3.1,1,39.85,5.1488348196461,2.94780044332056,10.59,0,0,NA,0,"Fair Catch","1","1",1
2019101300,884,"TB",43397,"Ryan Smith","CAR",44065,"Javien Elliott",3.7,1,50.13,3.62107718779924,3.34743622261511,10.47,1,0,-0.590909090909086,10,"Return","0","0",0
2019101300,1768,"CAR",46762,"Reggie Bonnafon","TB",43397,"Ryan Smith",6.2,1,34.46,15.6790337712501,2.5228041353944,9.32,0,0,NA,0,"Fair Catch","1","1",1
2019101300,2003,"TB",43397,"Ryan Smith","CAR",44065,"Javien Elliott",2.7,1,37.08,1.56425701213068,2.68209172971899,9.91,0,0,NA,0,"Fair Catch","1","1",1
2019101300,2325,"TB",43397,"Ryan Smith","CAR",41338,"Ross Cockrell",3.1,1,37.35,6.86161059810305,3.27718283591742,10.12,0,0,NA,0,"Fair Catch","1","0",1
2019101300,4222,"CAR",46762,"Reggie Bonnafon","TB",43397,"Ryan Smith",12.2,1,44.07,5.03397457284005,3.11348859853331,9.56,0,0,-4.29352941176471,7,"Return","0","0",0
2019101301,1309,"CIN",43987,"Tony McRae","BAL",38707,"Justin Bethel",3.2,1,34.45,2.93858809634831,2.60601845955443,9.21,0,0,NA,0,"Fair Catch","1","0",1
2019101301,2480,"BAL",38707,"Justin Bethel","CIN",45302,"Torry McTyer",3.7,1,36.35,1.57889201657365,2.74318189898998,9.48,0,0,NA,0,"Fair Catch","1","1",1
2019101301,2783,"CIN",48530,"Stanley Morgan","BAL",38707,"Justin Bethel",4.1,1,41.77,1.21078486941322,2.83967444640023,9.74,0,0,NA,0,"Fair Catch","1","1",1
2019101301,3257,"CIN",48530,"Stanley Morgan","BAL",38707,"Justin Bethel",4,1,35.86,4.42408182564473,2.59297385549075,9.03,0,0,NA,0,"Fair Catch","1","0",1
2019101302,869,"SEA",47915,"Ugo Amadi","CLE",41448,"T.J. Carrie",4.6,1,32.42,9.14881413080406,3.17485155339155,9.71,0,0,NA,0,"Fair Catch","0","0",1
2019101303,194,"NO",46378,"J.T. Gray","JAX",45335,"Breon Borders",4.8,1,40.67,6.84348595381038,2.62163630839868,10.01,0,0,NA,0,"Fair Catch","1","0",1
2019101303,344,"JAX",38596,"Josh Robinson","NO",47888,"Chauncey Gardner-Johnson",2.5,1,39.47,2.14457454988163,3.05655901966888,9.95,0,0,NA,0,"Fair Catch","1","1",1
2019101303,1163,"NO",45648,"Justin Hardee","JAX",38596,"Josh Robinson",3.9,1,42.61,12.1050609250842,2.70321239623503,10.16,0,0,NA,0,"Fair Catch","0","0",1
2019101303,1367,"NO",45648,"Justin Hardee","JAX",38596,"Josh Robinson",3.9,1,47.98,3.47220391106283,2.73538031590432,10.27,0,0,NA,0,"Fair Catch","0","1",1
2019101303,1914,"NO",45648,"Justin Hardee","JAX",38596,"Josh Robinson",4.4,1,41.63,8.07794528330071,3.02564175487551,10.5,0,0,NA,0,"Fair Catch","0","1",1
2019101305,117,"WAS",46178,"Troy Apke","MIA",45608,"Jomal Wiltz",6.4,1,44.63,9.53027281876023,2.24420707928446,8.65,1,0,-11.4502325581395,0,"Return","0","0",0
2019101305,369,"WAS",46257,"Simeon Thomas","MIA",46407,"Chris Lammons",3.1,1,43.53,8.30663590149466,2.77511181160731,10.01,0,0,NA,0,"Fair Catch","0","0",1
2019101305,1489,"WAS",46257,"Simeon Thomas","MIA",46407,"Chris Lammons",4.3,1,42.15,3.81158759574011,2.66249264426126,9.18,0,0,NA,0,"Fair Catch","1","1",1
2019101305,3383,"WAS",46257,"Simeon Thomas","MIA",46407,"Chris Lammons",5.5,1,48.47,2.46,2.7379777639756,10.08,0,0,NA,0,"Fair Catch","0","0",1
2019101305,3496,"MIA",45608,"Jomal Wiltz","WAS",48010,"Jimmy Moreland",3.5,1,35.28,1.41354165131418,2.88584171817518,9.57,0,0,NA,0,"Fair Catch","1","1",1
2019101305,3904,"WAS",46257,"Simeon Thomas","MIA",46407,"Chris Lammons",8.1,1,38.43,6.64693162293701,2.69592211633565,9.25,0,0,3.39027027027027,9,"Return","0","0",0
2019101306,1791,"PHI",45478,"Ryan Lewis","MIN",46099,"Mike Hughes",4.8,1,34.54,10.0084464328886,2.86659353731193,9.61,0,0,NA,0,"Fair Catch","0","0",1
2019101306,3268,"PHI",45478,"Ryan Lewis","MIN",46099,"Mike Hughes",5.8,1,32.77,17.7168846019835,3.40061855404521,10.33,0,0,NA,0,"Fair Catch","1","1",1
2019101307,863,"ATL",46263,"Russell Gage","ARI",43915,"Kevin Peterson",6.2,1,39.73,4.05211056117673,2.76757214061327,9.33,0,0,NA,0,"Fair Catch","0","0",1
2019101307,2990,"ARI",46671,"Trent Sherfield","ATL",43467,"D.J. White",7.7,1,38.76,3.74076195446863,2.51395896703268,8.45,0,0,-12.0628888888889,2,"Return","0","0",0
2019101307,3440,"ARI",47845,"Andy Isabella","ATL",47955,"Jordan Miller",10.7,1,50.94,8.94481972987717,3.21988427450442,10.38,1,0,0.826034482758615,10,"Return","0","0",0
2019101308,818,"LA",46456,"Darious Williams","SF",41358,"Dontae Johnson",3.2,1,49.29,2.84297379516589,2.84674172218623,9.77,0,0,NA,0,"Fair Catch","1","1",1
2019101308,1336,"LA",46456,"Darious Williams","SF",46164,"Tarvarius Moore",3.1,1,34.54,8.01030586182575,2.07373941825514,9.27,0,0,NA,0,"Fair Catch","1","1",1
2019101308,2423,"LA",43495,"Mike Thomas","SF",46164,"Tarvarius Moore",8.4,1,37.58,20.4221546365706,3.51204282668481,10.37,0,0,8.09666666666667,11,"Return","1","0",0
2019101308,3756,"LA",43495,"Mike Thomas","SF",46164,"Tarvarius Moore",9.1,1,43.78,24.0516943270116,0.928634218294353,9.19,0,0,2.23,18,"Return","0","0",0
2019101309,803,"TEN",46221,"Dane Cruikshank","DEN",46168,"Isaac Yiadom",3.6,1,34.92,2.88721318921898,2.68639610557268,9.92,0,0,NA,0,"Fair Catch","1","1",1
2019101309,928,"DEN",45797,"Fred Brown","TEN",40031,"Logan Ryan",4.8,1,50.69,4.26929736607794,3.1062882046353,10.47,0,0,NA,0,"Fair Catch","0","1",1
2019101309,1107,"TEN",46221,"Dane Cruikshank","DEN",46168,"Isaac Yiadom",2.9,1,38.53,2.69057614647867,2.84789787391742,10.05,0,0,NA,0,"Fair Catch","0","0",1
2019101309,1260,"DEN",45797,"Fred Brown","TEN",42513,"Tye Smith",5,1,49.68,2.77834483101,2.58899600200159,9.96,0,0,NA,0,"Fair Catch","0","1",1
2019101309,1409,"TEN",42513,"Tye Smith","DEN",45797,"Fred Brown",2.7,1,40.67,10.9519541635272,2.9570801488957,10.21,0,0,NA,0,"Fair Catch","0","1",1
2019101309,1733,"TEN",46221,"Dane Cruikshank","DEN",46168,"Isaac Yiadom",4,1,45.11,0.988584847142617,2.43471642836254,9.96,1,0,0.0999999999999943,1,"Return","0","0",0
2019101309,1869,"DEN",46168,"Isaac Yiadom","TEN",43446,"LeShaun Sims",5.3,1,43.12,12.3681890347779,2.7601918154014,10.58,0,0,1.09340425531915,7,"Return","1","1",0
2019101309,2286,"TEN",46221,"Dane Cruikshank","DEN",46168,"Isaac Yiadom",2.3,1,36.88,5.19416980854496,2.95748899668302,10.29,0,0,NA,0,"Fair Catch","1","1",1
2019101309,2413,"DEN",45797,"Fred Brown","TEN",42006,"Malcolm Butler",4.1,1,49.66,6.86767791906406,2.6485737096809,9.96,1,0,-7.87513513513514,1,"Return","0","0",0
2019101309,3262,"DEN",46168,"Isaac Yiadom","TEN",43446,"LeShaun Sims",4.8,1,31.75,11.3981621325545,2.81197504151179,9.63,0,0,-5.87982142857143,11,"Return","0","0",0
2019101310,144,"NYJ",39222,"Josh Bellamy","DAL",43478,"Anthony Brown",5,1,52.76,4.52173639213965,3.10055476382693,9.82,0,0,4.75538461538461,7,"Return","0","1",0
2019101310,252,"DAL",48684,"Ventell Bryant","NYJ",43716,"Brian Poole",3.5,1,49.21,5.62616210217943,2.94136087939644,10.02,0,1,-0.411521739130436,10,"Return","0","0",0
2019101310,1245,"DAL",42094,"C.J. Goodwin","NYJ",45395,"Arthur Maulet",3.8,1,36.18,6.59488438109418,3.39087770697067,10.56,0,0,NA,0,"Fair Catch","0","0",1
2019101310,1756,"DAL",42094,"C.J. Goodwin","NYJ",45395,"Arthur Maulet",10.8,1,30.61,13.7803628399255,2.47342458061899,8.44,0,0,0.97125,12,"Return","1","0",0
2019101311,2275,"PIT",43988,"Johnny Holton","LAC",41330,"Jaylen Watkins",2.6,1,45.99,2.29817318755571,2.53789404442604,10.01,0,0,NA,0,"Fair Catch","1","1",1
2019101311,3212,"PIT",47866,"Justin Layne","LAC",46729,"Brandon Facyson",9.2,1,36.92,11.9090973629407,2.36547185892891,9.19,0,0,-10.4959210526316,7,"Return","1","0",0
2019101400,3701,"DET",45657,"Dee Virgin","GB",47968,"Ka'Dar Hollman",7,1,36.71,6.3416795882479,2.24422731691778,9.19,0,0,NA,0,"Fair Catch","0","0",1
2019100300,452,"SEA",39232,"Neiko Thorpe","LA",42816,"Troy Hill",7.7,1,36.23,18.1503966898798,2.27886513075105,8.27,0,0,-19.5045679012346,15,"Return","0","0",0
2019100300,1021,"LA",42816,"Troy Hill","SEA",46215,"Tre Flowers",3.8,1,50.01,9.53323135143588,3.28486434546633,10.28,0,0,4.65431818181818,0,"Return","0","0",0
2019100300,1351,"LA",42816,"Troy Hill","SEA",46215,"Tre Flowers",3.5,1,46.16,2.80588666912974,2.58845293811505,9.44,0,0,NA,0,"Fair Catch","1","1",1
2019100300,4441,"SEA",39232,"Neiko Thorpe","LA",42816,"Troy Hill",10.7,1,35.68,14.5279041847061,2.55447724448595,8.63,0,0,-9.25446428571428,1,"Return","0","0",0
2019100600,613,"CAR",46762,"Reggie Bonnafon","JAX",45335,"Breon Borders",7.5,1,39.75,15.3426203759332,2.52731372478004,9.18,0,0,8.0646511627907,15,"Return","1","1",0
2019100600,769,"JAX",45335,"Breon Borders","CAR",44065,"Javien Elliott",3.2,1,48.76,11.7302387017486,2.74872872755866,10.01,0,0,NA,0,"Fair Catch","1","0",1
2019100600,855,"CAR",46205,"Marquis Haynes","JAX",45335,"Breon Borders",8.8,1,45.23,6.48858998550532,2.67126442651484,9.14,0,0,-9.74711111111111,5,"Return","0","1",0
2019100600,1459,"JAX",38596,"Josh Robinson","CAR",46233,"Natrell Jamerson",6.8,1,34.69,11.7175082675456,2.46361468947013,9.56,0,0,2.1348275862069,3,"Return","0","0",0
2019100600,1560,"CAR",46233,"Natrell Jamerson","JAX",38596,"Josh Robinson",3,1,33.43,8.5846024951654,2.35904732587422,9.11,0,0,NA,0,"Fair Catch","0","0",1
2019100600,2337,"CAR",46205,"Marquis Haynes","JAX",45335,"Breon Borders",3.2,1,47.66,9.86059328843859,3.08411896002981,10.2,0,0,-22.4066197183099,-3,"Return","0","0",0
2019100600,2485,"JAX",38596,"Josh Robinson","CAR",43351,"James Bradberry",2.9,1,50.44,1.56400127877186,2.75225471659858,10.19,0,0,NA,0,"Fair Catch","0","1",1
2019100601,1291,"CIN",43987,"Tony McRae","ARI",43915,"Kevin Peterson",3.2,1,39.6,4.9562889342733,3.14407138020593,9.92,0,0,NA,0,"Fair Catch","1","1",1
2019100602,133,"ATL",47894,"Kendall Sheffield","HOU",37200,"Taiwan Jones",2.9,1,39.75,9.95158278868241,3.76147487874148,10.77,1,0,-2.06,7,"Return","1","1",0
2019100602,1353,"ATL",46263,"Russell Gage","HOU",46312,"Keion Crossen",9.7,1,49.1,12.1373473213878,3.33125060679703,9.97,0,0,2.7418,4,"Return","0","0",0
2019100602,2545,"ATL",47894,"Kendall Sheffield","HOU",37200,"Taiwan Jones",4.4,1,42.96,12.916237842344,3.28736438817343,10.18,0,0,0.198809523809523,11,"Return","0","0",0
2019100603,209,"TB",44992,"T.J. Logan","NO",47888,"Chauncey Gardner-Johnson",6.1,1,44.79,4.51757678407352,2.59543484062598,9.41,0,0,NA,0,"Fair Catch","0","1",1
2019100603,395,"NO",46378,"J.T. Gray","TB",43300,"Vernon Hargreaves III",3.9,1,40.05,7.26918152201471,2.5837426092099,10.26,0,0,NA,0,"Fair Catch","1","1",1
2019100603,3435,"NO",46378,"J.T. Gray","TB",43300,"Vernon Hargreaves III",3,1,41.17,4.58938993767146,2.85509004361603,10.23,0,0,NA,0,"Fair Catch","1","0",1
2019100604,2186,"NYG",43986,"Antonio Hamilton","MIN",48000,"Kris Boyd",7.5,1,41.51,7.64306875541493,2.6570313866181,10.3,0,0,8.65475,15,"Return","0","0",0
2019100605,573,"CHI",35583,"Sherrick McManis","OAK",44836,"Gareon Conley",5.2,1,36.46,3.59777709148303,2.6491855985688,9.75,0,0,NA,0,"Fair Catch","1","1",1
2019100605,1248,"CHI",39975,"Cordarrelle Patterson","OAK",48241,"Keisean Nixon",3.2,1,45.05,3.3071135450722,2.86798038960372,9.83,0,0,8.22862068965517,13,"Return","1","1",0
2019100605,1884,"CHI",39975,"Cordarrelle Patterson","OAK",48241,"Keisean Nixon",5.5,1,46.87,2.94884723239438,2.98538456249429,9.98,0,0,NA,0,"Fair Catch","0","1",1
2019100606,1733,"PHI",45478,"Ryan Lewis","NYJ",46273,"Trenton Cannon",9.4,1,43.35,19.4025694174767,3.04468986329254,9.61,0,0,0.608541666666667,12,"Return","0","1",0
2019100606,3614,"NYJ",39222,"Josh Bellamy","PHI",45478,"Ryan Lewis",9.3,1,36.81,13.2074221557426,2.602900601692,8.4,0,0,-3.3569696969697,4,"Return","0","0",0
2019100606,3703,"PHI",45021,"Rudy Ford","NYJ",44971,"Nate Hairston",4.2,1,29.72,3.99664859601141,2.75808777900946,9.33,0,0,NA,0,"Fair Catch","0","0",1
2019100606,3832,"NYJ",39222,"Josh Bellamy","PHI",45478,"Ryan Lewis",5.7,1,43.89,9.17553813135774,2.9870113058827,9.03,0,0,3.16666666666666,3,"Return","0","1",0
2019100607,1377,"PIT",47866,"Justin Layne","BAL",43498,"Maurice Canady",5.8,1,46.93,12.7919036894436,3.15958993567897,9.69,0,0,NA,0,"Fair Catch","0","0",1
2019100608,2693,"BUF",42359,"Kevin Johnson","TEN",42006,"Malcolm Butler",6.4,1,41.26,10.0864760942561,1.96647333814876,7.94,0,0,NA,0,"Fair Catch","0","0",1
2019100608,3693,"TEN",46221,"Dane Cruikshank","BUF",42359,"Kevin Johnson",4.7,1,44.92,2.6313684652667,2.66274594819985,9.46,1,0,3.93230769230769,2,"Return","0","0",0
2019100609,166,"WAS",46257,"Simeon Thomas","NE",43700,"Jonathan Jones",5.6,1,46.2,7.53299409265664,2.95590019182921,9.68,0,0,NA,0,"Fair Catch","0","1",1
2019100609,1752,"NE",43700,"Jonathan Jones","WAS",48010,"Jimmy Moreland",3.8,1,39.66,3.6022354170709,1.3362872840207,10.54,0,0,NA,0,"Fair Catch","1","1",1
2019100609,2920,"WAS",46257,"Simeon Thomas","NE",43700,"Jonathan Jones",3.3,1,36.87,2.31682973047222,2.43226793712282,9.55,0,0,NA,0,"Fair Catch","1","0",1
2019100609,3219,"WAS",46257,"Simeon Thomas","NE",43700,"Jonathan Jones",7.5,1,42.17,3.58075411051918,2.53282572352341,9.7,0,0,NA,0,"Fair Catch","0","0",1
2019100609,3341,"NE",43700,"Jonathan Jones","WAS",46178,"Troy Apke",3.5,1,43.89,15.679062471972,2.25466014160111,9.99,0,0,NA,0,"Fair Catch","1","1",1
2019100610,2531,"LAC",45579,"Andre Patton","DEN",46220,"Davontae Harris",3.6,1,39.46,2.7597463651575,2.83924285271443,9.36,0,0,NA,0,"Fair Catch","0","0",1
2019100610,2705,"LAC",46729,"Brandon Facyson","DEN",46168,"Isaac Yiadom",3.7,1,36.36,10.640286650274,3.00673780529003,9.7,1,0,-0.785428571428568,0,"Return","0","0",0
2019100610,2956,"DEN",45797,"Fred Brown","LAC",46729,"Brandon Facyson",11.4,1,31.79,23.0300065132427,2.90968937123934,8.39,0,0,-14.5247058823529,68,"Return","0","0",0
2019100610,3733,"LAC",46729,"Brandon Facyson","DEN",46168,"Isaac Yiadom",2.8,1,32.7,9.98015029946944,3.12935795379939,9.68,0,1,5.07675,2,"Return","1","1",0
2019100611,2113,"GB",43357,"Will Redmond","DAL",42370,"Byron Jones",6.6,1,46.4,1.85585559783082,2.83020108438496,10.33,0,0,NA,0,"Fair Catch","0","0",1
2019100611,4367,"GB",46265,"Tremon Smith","DAL",42094,"C.J. Goodwin",11.4,1,47.34,11.5301561134271,2.34543783346109,9.81,0,0,5.855,9,"Return","1","1",0
2019100612,3077,"KC",47984,"Rashad Fenton","IND",47817,"Rock Ya-Sin",7.8,1,28.67,14.5336162051982,2.48879563418314,8.42,0,0,NA,0,"Fair Catch","0","0",1
2019100700,408,"SF",46164,"Tarvarius Moore","CLE",41448,"T.J. Carrie",3,1,28.46,3.09782181540514,2.55875494198777,9.9,0,0,NA,0,"Fair Catch","0","0",1
2019092600,501,"PHI",46535,"Craig James","GB",43357,"Will Redmond",2.8,1,42.07,6.52639257170452,2.65449162154436,9.7,0,0,NA,0,"Fair Catch","1","1",1
2019092600,2767,"GB",46114,"Josh Jackson","PHI",46194,"Avonte Maddox",3.8,1,44.54,8.29251469700234,2.87680956802976,10.14,0,0,NA,0,"Fair Catch","1","1",1
2019092600,2868,"PHI",45021,"Rudy Ford","GB",46265,"Tremon Smith",4.7,1,48.44,2.52051582022411,3.27152663906571,10.62,0,0,NA,0,"Fair Catch","0","1",1
2019092600,3887,"PHI",45021,"Rudy Ford","GB",46114,"Josh Jackson",3.9,1,33.55,5.95318402201712,2.81956176939406,10.12,0,0,NA,0,"Fair Catch","1","0",1
2019092901,849,"BAL",38707,"Justin Bethel","CLE",46346,"Robert Jackson",5.8,1,45.09,2.64886768261459,3.00669539186915,9.75,0,0,NA,0,"Fair Catch","0","1",1
2019092901,1167,"BAL",43396,"Chris Moore","CLE",41483,"Terrance Mitchell",3.8,1,35.75,6.80060291444811,2.97914831151533,10.07,0,0,NA,0,"Fair Catch","1","1",1
2019092901,3758,"CLE",46672,"Tavierre Thomas","BAL",38707,"Justin Bethel",4.3,1,39.22,4.45755538383989,2.94691004999847,9.84,0,0,NA,0,"Fair Catch","0","0",1
2019092902,3181,"NE",33234,"Matthew Slater","BUF",42359,"Kevin Johnson",4.1,1,28.55,1.18139747756629,3.04621192235107,9.61,0,0,NA,0,"Fair Catch","1","0",1
2019092902,4612,"BUF",46223,"Siran Neal","NE",43700,"Jonathan Jones",3.9,1,43.2,1.80679273852869,2.91611070891807,9.74,0,0,NA,0,"Fair Catch","1","1",1
2019092904,1906,"HOU",37200,"Taiwan Jones","CAR",46233,"Natrell Jamerson",4.1,1,55.56,2.59615099714944,2.79212596499989,10.41,0,0,NA,0,"Fair Catch","0","1",1
2019092904,2856,"HOU",37200,"Taiwan Jones","CAR",46233,"Natrell Jamerson",5.1,1,55.15,3.72081980214038,2.81584022815148,10.23,0,0,-1.1352,0,"Return","0","0",0
2019092904,3552,"CAR",46233,"Natrell Jamerson","HOU",37200,"Taiwan Jones",6.2,1,31.38,8.3501496992569,2.35421698153629,9.3,0,0,NA,0,"Fair Catch","1","0",1
2019092905,404,"IND",48118,"Ashton Dulin","OAK",43366,"Daryl Worley",5.4,1,36.4,4.38895203892683,2.99588928129287,9.36,1,0,-5.29391304347826,1,"Return","0","1",0
2019092905,579,"IND",46349,"George Odum","OAK",43366,"Daryl Worley",4.7,1,41.66,12.8227649124516,2.77991048383516,10.17,0,0,4.1622,3,"Return","1","1",0
2019092905,2355,"OAK",48241,"Keisean Nixon","IND",47817,"Rock Ya-Sin",5.3,1,33.29,11.5583130256971,3.40704082486114,10.24,0,0,NA,0,"Fair Catch","1","1",1
2019092905,2557,"IND",48118,"Ashton Dulin","OAK",48241,"Keisean Nixon",4.9,1,42.65,3.97322287318494,2.99748383853517,9.78,0,0,NA,0,"Fair Catch","0","0",1
2019092905,3143,"IND",46349,"George Odum","OAK",43366,"Daryl Worley",6.6,1,31.64,20.8273858177161,2.11214762411911,8.72,0,0,NA,0,"Fair Catch","1","1",1
2019092905,4054,"OAK",48241,"Keisean Nixon","IND",47817,"Rock Ya-Sin",4.4,1,43.41,3.08706980808663,2.84802756537156,10.14,0,0,NA,0,"Fair Catch","1","1",1
2019092907,1348,"WAS",45022,"Robert Davis","NYG",43986,"Antonio Hamilton",6,1,39.44,13.6900913072192,2.92662258667091,9.39,0,0,NA,0,"Fair Catch","0","0",1
2019092908,1576,"SEA",47915,"Ugo Amadi","ARI",46825,"Chris Jones",3.4,1,45.34,2.05878605007902,3.08308635791874,10.4,0,0,NA,0,"Fair Catch","1","1",1
2019092908,2224,"SEA",47915,"Ugo Amadi","ARI",46825,"Chris Jones",4.6,1,30.92,10.206272581114,2.82452365846758,10.58,1,0,-13.4443636363636,1,"Return","1","0",0
2019092908,2767,"ARI",47845,"Andy Isabella","SEA",40002,"Jamar Taylor",2.7,1,36.08,12.6430692476155,3.03452363903249,9.63,1,0,-0.330181818181817,-3,"Return","1","1",0
2019092909,1858,"TB",47822,"Sean Murphy-Bunting","LA",42816,"Troy Hill",3.7,1,43.76,1.78462881294683,2.66756649353722,9.76,0,0,NA,0,"Fair Catch","0","0",1
2019092911,341,"JAX",38596,"Josh Robinson","DEN",46168,"Isaac Yiadom",9.8,1,44.52,14.4271445546234,3.03933553974201,9.81,0,0,4.99714285714286,10,"Return","1","1",0
2019092911,797,"DEN",46220,"Davontae Harris","JAX",45335,"Breon Borders",3.7,1,45.67,4.06676775830634,2.73600786687814,9.78,1,0,2.20086956521739,5,"Return","1","0",0
2019092911,3176,"DEN",46220,"Davontae Harris","JAX",45335,"Breon Borders",4.2,1,39.84,2.02091563406294,3.07920578669205,10.14,0,0,NA,0,"Fair Catch","1","1",1
2019092912,195,"DAL",43501,"Kavon Frazier","NO",47888,"Chauncey Gardner-Johnson",5.7,1,36.21,1.98567368920475,2.25701522288483,9.59,0,0,NA,0,"Fair Catch","1","1",1
2019092912,1593,"NO",45648,"Justin Hardee","DAL",42370,"Byron Jones",6.5,1,30.12,27.7836948586757,1.71654001690308,8.25,0,0,0.786341463414633,14,"Return","0","0",0
2019092912,3883,"NO",46378,"J.T. Gray","DAL",44872,"Chidobe Awuzie",3.2,1,34.07,5.70592674330823,2.23858231781876,9.63,0,0,NA,0,"Fair Catch","1","1",1
2019093000,1011,"PIT",43988,"Johnny Holton","CIN",43987,"Tony McRae",2.7,1,35.96,0.970463806640932,3.09866769348609,10.04,0,0,NA,0,"Fair Catch","1","1",1
2019093000,1137,"CIN",45020,"Brandon Wilson","PIT",43988,"Johnny Holton",3.1,1,42.66,2.54566297847928,3.06651064093613,10.52,0,0,NA,0,"Fair Catch","0","0",1
2019093000,1137,"CIN",43987,"Tony McRae","PIT",43314,"Artie Burns",3.1,1,40.21,0.927038294786145,3.04769261372907,10.1,0,0,NA,0,"Fair Catch","1","1",1
2019091900,726,"TEN",46221,"Dane Cruikshank","JAX",38596,"Josh Robinson",2.5,1,30.64,4.40528092180283,2.67858912265315,9.62,0,0,NA,0,"Fair Catch","1","1",1
2019091900,997,"TEN",46221,"Dane Cruikshank","JAX",38596,"Josh Robinson",2.3,1,30,5.20099990386464,3.03329616343003,10,0,0,NA,0,"Fair Catch","1","0",1
2019091900,2071,"TEN",46221,"Dane Cruikshank","JAX",38596,"Josh Robinson",2.6,1,43.77,3.94727754281353,2.74026613846454,9.72,0,0,NA,0,"Fair Catch","0","0",1
2019091900,3668,"TEN",46221,"Dane Cruikshank","JAX",38596,"Josh Robinson",3,1,44.16,16.0336801764286,3.33864206203874,10.16,0,0,6.15981132075472,2,"Return","1","0",0
2019092200,222,"CIN",43987,"Tony McRae","BUF",42359,"Kevin Johnson",3,1,39.88,1.57686397637843,2.83450888651696,10.01,0,0,NA,0,"Fair Catch","1","0",1
2019092200,2944,"BUF",42359,"Kevin Johnson","CIN",46239,"Darius Phillips",6.9,1,31.71,17.3882316524712,2.29115556058878,8.98,0,0,9.77177777777778,4,"Return","0","0",0
2019092200,3386,"BUF",42359,"Kevin Johnson","CIN",46239,"Darius Phillips",3.4,1,24.78,3.83450127135198,2.28807818068192,8.47,0,0,NA,0,"Fair Catch","0","0",1
2019092200,3912,"BUF",46694,"Robert Foster","CIN",46239,"Darius Phillips",3.6,1,37.63,3.62597573075165,2.40445205056402,9.86,0,0,NA,0,"Fair Catch","1","1",1
2019092201,3085,"MIA",46407,"Chris Lammons","DAL",42370,"Byron Jones",6.6,1,48.91,1.95041021326284,2.97214648917015,9.15,0,0,NA,0,"Fair Catch","0","0",1
2019092202,531,"GB",43357,"Will Redmond","DEN",46220,"Davontae Harris",4.2,1,31,6.76503510707816,2.98291301349586,10.18,0,0,NA,0,"Fair Catch","1","0",1
2019092202,1648,"GB",43357,"Will Redmond","DEN",46220,"Davontae Harris",5.4,1,49.11,2.11834841326917,3.02800858601092,10.25,0,0,NA,0,"Fair Catch","1","1",1
2019092202,3118,"DEN",46220,"Davontae Harris","GB",46724,"Tony Brown",4,1,38.12,8.03545269415482,3.15064411896825,10.21,0,0,NA,0,"Fair Catch","1","1",1
2019092203,2470,"IND",46349,"George Odum","ATL",40018,"Blidi Wreh-Wilson",9.5,1,40.21,12.6606832359079,3.1909250383189,9.66,0,0,10.41671875,10,"Return","1","1",0
2019092205,620,"OAK",48241,"Keisean Nixon","MIN",48000,"Kris Boyd",3.3,1,48.99,10.8637608589291,3.30503567619103,10.27,0,0,-14.396779661017,13,"Return","0","0",0
2019092205,1871,"OAK",48241,"Keisean Nixon","MIN",48000,"Kris Boyd",6.6,1,38.9,16.3892800329972,2.69046977293327,9.52,0,0,NA,0,"Fair Catch","0","1",1
2019092206,167,"NYJ",46273,"Trenton Cannon","NE",46775,"J.C. Jackson",3,1,36.39,2.69312086620709,2.68277818014337,9.96,0,0,NA,0,"Fair Catch","0","1",1
2019092206,1277,"NE",41308,"Terrence Brooks","NYJ",44971,"Nate Hairston",3.9,1,52.54,3.78635708828419,2.78439660233535,9.65,0,0,NA,0,"Fair Catch","0","0",1
