"gameId","playId","snapFrame","catchFrame","kickDir","returnYds","specialTeamsResult"
2019102100,3764,11,67,"L",0,"Fair Catch"
2019101000,561,11,71,"C",0,"Fair Catch"
2019101000,1259,11,68,"C",0,"Fair Catch"
2019101000,3041,11,75,"C",10,"Return"
2019101300,250,11,77,"L",0,"Fair Catch"
2019101300,884,11,82,"C",10,"Return"
2019101300,1768,11,77,"L",0,"Fair Catch"
2019101300,2003,11,74,"C",0,"Fair Catch"
2019101300,2325,11,72,"R",0,"Fair Catch"
2019101300,4222,11,79,"C",7,"Return"
2019101301,1309,11,75,"R",0,"Fair Catch"
2019101301,2480,11,79,"C",0,"Fair Catch"
2019101301,2783,11,75,"C",0,"Fair Catch"
2019101301,3257,11,73,"R",0,"Fair Catch"
2019101302,869,11,73,"C",0,"Fair Catch"
2019101303,194,11,77,"R",0,"Fair Catch"
2019101303,344,11,72,"C",0,"Fair Catch"
2019101303,1163,11,77,"C",0,"Fair Catch"
2019101303,1367,11,77,"R",0,"Fair Catch"
2019101303,1914,11,75,"L",0,"Fair Catch"
2019101305,117,11,82,"C",0,"Return"
2019101305,369,11,79,"L",0,"Fair Catch"
2019101305,1489,11,80,"C",0,"Fair Catch"
2019101305,3383,11,80,"R",0,"Fair Catch"
2019101305,3496,11,80,"C",0,"Fair Catch"
2019101305,3904,11,73,"R",9,"Return"
2019101306,1791,11,76,"L",0,"Fair Catch"
2019101306,3268,11,76,"L",0,"Fair Catch"
2019101307,863,11,84,"C",0,"Fair Catch"
2019101307,2990,11,77,"C",2,"Return"
2019101307,3440,11,80,"C",10,"Return"
2019101308,818,11,78,"L",0,"Fair Catch"
2019101308,1336,11,76,"L",0,"Fair Catch"
2019101308,2423,11,74,"L",11,"Return"
2019101308,3756,11,80,"L",18,"Return"
2019101309,803,11,85,"L",0,"Fair Catch"
2019101309,928,11,76,"L",0,"Fair Catch"
2019101309,1107,11,78,"C",0,"Fair Catch"
2019101309,1260,11,79,"L",0,"Fair Catch"
2019101309,1409,11,76,"R",0,"Fair Catch"
2019101309,1733,11,75,"C",1,"Return"
2019101309,1869,11,76,"L",7,"Return"
2019101309,2286,11,76,"L",0,"Fair Catch"
2019101309,2413,11,77,"C",1,"Return"
2019101309,3262,11,67,"C",11,"Return"
2019101310,144,11,88,"L",7,"Return"
2019101310,252,11,76,"C",10,"Return"
2019101310,1245,11,82,"L",0,"Fair Catch"
2019101310,1756,11,79,"R",12,"Return"
2019101311,2275,11,79,"C",0,"Fair Catch"
2019101311,3212,11,75,"L",7,"Return"
2019101400,3701,11,74,"C",0,"Fair Catch"
2019100300,452,11,71,"C",15,"Return"
2019100300,1021,11,80,"C",0,"Return"
2019100300,1351,11,80,"C",0,"Fair Catch"
2019100300,4441,11,72,"C",1,"Return"
2019100600,613,11,75,"L",15,"Return"
2019100600,769,11,81,"R",0,"Fair Catch"
2019100600,855,11,76,"L",5,"Return"
2019100600,1459,11,68,"C",3,"Return"
2019100600,1560,11,66,"C",0,"Fair Catch"
2019100600,2337,11,75,"L",-3,"Return"
2019100600,2485,11,82,"R",0,"Fair Catch"
2019100601,1291,11,73,"C",0,"Fair Catch"
2019100602,133,11,76,"C",7,"Return"
2019100602,1353,11,79,"C",4,"Return"
2019100602,2545,11,79,"C",11,"Return"
2019100603,209,11,79,"L",0,"Fair Catch"
2019100603,395,11,77,"C",0,"Fair Catch"
2019100603,3435,11,78,"R",0,"Fair Catch"
2019100604,2186,1,57,"L",15,"Return"
2019100605,573,11,76,"L",0,"Fair Catch"
2019100605,1248,11,76,"C",13,"Return"
2019100605,1884,11,77,"L",0,"Fair Catch"
2019100606,1733,11,77,"L",12,"Return"
2019100606,3614,11,77,"C",4,"Return"
2019100606,3703,11,71,"C",0,"Fair Catch"
2019100606,3832,11,82,"L",3,"Return"
2019100607,1377,11,83,"C",0,"Fair Catch"
2019100608,2693,11,83,"C",0,"Fair Catch"
2019100608,3693,11,79,"R",2,"Return"
2019100609,166,11,76,"R",0,"Fair Catch"
2019100609,1752,11,69,"R",0,"Fair Catch"
2019100609,2920,11,77,"L",0,"Fair Catch"
2019100609,3219,11,78,"C",0,"Fair Catch"
2019100609,3341,11,81,"R",0,"Fair Catch"
2019100610,2531,11,76,"C",0,"Fair Catch"
2019100610,2705,11,77,"L",0,"Return"
2019100610,2956,11,74,"C",68,"Return"
2019100610,3733,11,67,"C",2,"Return"
2019100611,2113,11,80,"L",0,"Fair Catch"
2019100611,4367,11,85,"C",9,"Return"
2019100612,3077,11,77,"C",0,"Fair Catch"
2019100700,408,11,76,"C",0,"Fair Catch"
2019092600,501,11,74,"C",0,"Fair Catch"
2019092600,2767,11,79,"C",0,"Fair Catch"
2019092600,2868,11,76,"L",0,"Fair Catch"
2019092600,3887,11,74,"L",0,"Fair Catch"
2019092901,849,11,76,"L",0,"Fair Catch"
2019092901,1167,11,76,"L",0,"Fair Catch"
2019092901,3758,11,69,"C",0,"Fair Catch"
2019092902,3181,11,79,"R",0,"Fair Catch"
2019092902,4612,11,86,"R",0,"Fair Catch"
2019092904,1906,11,81,"R",0,"Fair Catch"
2019092904,2856,11,80,"R",0,"Return"
2019092904,3552,11,75,"R",0,"Fair Catch"
2019092905,404,11,73,"R",1,"Return"
2019092905,579,11,80,"C",3,"Return"
2019092905,2355,11,77,"L",0,"Fair Catch"
2019092905,2557,11,77,"L",0,"Fair Catch"
2019092905,3143,11,82,"C",0,"Fair Catch"
2019092905,4054,11,77,"C",0,"Fair Catch"
2019092907,1348,11,77,"C",0,"Fair Catch"
2019092908,1576,11,75,"L",0,"Fair Catch"
2019092908,2224,11,67,"R",1,"Return"
2019092908,2767,11,71,"C",-3,"Return"
2019092909,1858,11,79,"C",0,"Fair Catch"
2019092911,341,11,81,"C",10,"Return"
2019092911,797,11,80,"R",5,"Return"
2019092911,3176,11,77,"C",0,"Fair Catch"
2019092912,195,11,73,"C",0,"Fair Catch"
2019092912,1593,11,65,"C",14,"Return"
2019092912,3883,11,74,"L",0,"Fair Catch"
2019093000,1011,11,73,"C",0,"Fair Catch"
2019093000,1137,11,78,"C",0,"Fair Catch"
2019091900,726,11,72,"L",0,"Fair Catch"
2019091900,997,11,74,"L",0,"Fair Catch"
2019091900,2071,11,75,"R",0,"Fair Catch"
2019091900,3668,11,79,"L",2,"Return"
2019092200,222,11,78,"R",0,"Fair Catch"
2019092200,2944,11,81,"C",4,"Return"
2019092200,3386,11,74,"C",0,"Fair Catch"
2019092200,3912,11,75,"C",0,"Fair Catch"
2019092201,3085,11,91,"L",0,"Fair Catch"
2019092202,531,11,73,"R",0,"Fair Catch"
2019092202,1648,11,83,"C",0,"Fair Catch"
2019092202,3118,11,80,"L",0,"Fair Catch"
2019092203,2470,11,79,"C",10,"Return"
2019092205,620,11,78,"C",13,"Return"
2019092205,1871,11,76,"L",0,"Fair Catch"
2019092206,167,11,79,"R",0,"Fair Catch"
2019092206,1277,11,84,"C",0,"Fair Catch"
2019092206,1411,11,75,"C",0,"Return"
2019092206,1893,11,74,"R",0,"Fair Catch"
2019092206,2105,11,83,"L",0,"Fair Catch"
2019092206,3250,11,77,"R",0,"Fair Catch"
2019092207,1175,11,76,"L",0,"Fair Catch"
2019092208,1193,11,74,"L",0,"Fair Catch"
2019092208,1338,11,75,"C",20,"Return"
2019092209,2133,11,74,"C",8,"Return"
2019092210,1379,11,79,"C",0,"Fair Catch"
2019092210,1585,11,84,"C",0,"Fair Catch"
2019092210,2324,11,73,"C",23,"Return"
2019092211,423,11,71,"L",0,"Fair Catch"
2019092211,600,11,78,"C",0,"Fair Catch"
2019092211,1209,11,81,"R",0,"Return"
2019092211,2892,11,77,"R",3,"Return"
2019092211,3324,11,81,"C",1,"Return"
2019092212,563,11,79,"R",8,"Return"
2019092212,2466,11,78,"L",11,"Return"
2019092212,2585,11,76,"R",0,"Fair Catch"
2019092212,3107,11,78,"C",5,"Return"
2019092212,3293,11,78,"L",0,"Return"
2019092213,297,11,74,"C",0,"Fair Catch"
2019092213,3665,11,83,"L",0,"Return"
2019091500,479,11,77,"L",0,"Fair Catch"
2019091500,2053,11,77,"L",0,"Fair Catch"
2019091500,3931,11,77,"R",0,"Fair Catch"
2019091501,3201,11,76,"L",0,"Return"
2019091502,779,11,78,"C",1,"Return"
2019091502,1576,11,78,"L",11,"Return"
2019091503,1382,11,75,"R",0,"Fair Catch"
2019091503,1559,11,79,"L",10,"Return"
2019091503,2852,11,80,"R",0,"Fair Catch"
2019091503,3489,11,75,"C",0,"Fair Catch"
2019091503,3937,11,81,"L",0,"Fair Catch"
2019091503,4021,11,76,"",0,"Return"
2019091504,268,11,80,"R",0,"Fair Catch"
2019091504,1143,11,85,"L",0,"Fair Catch"
2019091504,2051,11,66,"C",0,"Fair Catch"
2019091504,2330,11,69,"R",6,"Return"
2019091504,2745,11,72,"C",0,"Return"
2019091505,610,11,70,"L",0,"Fair Catch"
2019091505,853,11,90,"L",0,"Fair Catch"
2019091505,1758,11,79,"L",0,"Return"
2019091506,2512,11,76,"C",0,"Fair Catch"
2019091506,2675,11,95,"C",2,"Return"
2019091507,115,11,74,"L",10,"Return"
2019091507,315,11,83,"R",0,"Return"
2019091507,786,11,78,"L",0,"Fair Catch"
2019091507,1571,11,75,"C",0,"Fair Catch"
2019091508,469,11,79,"R",13,"Return"
2019091508,1773,11,80,"L",0,"Fair Catch"
2019091508,3524,11,73,"C",0,"Return"
2019091509,197,11,80,"R",4,"Return"
2019091509,438,11,77,"C",0,"Fair Catch"
2019091509,1302,11,79,"L",0,"Return"
2019091510,501,11,79,"R",0,"Fair Catch"
2019091510,963,11,65,"L",7,"Return"
2019091511,365,11,77,"C",8,"Return"
2019091511,3161,11,76,"L",0,"Fair Catch"
2019091512,552,11,73,"R",0,"Fair Catch"
2019091512,3946,11,73,"L",0,"Fair Catch"
2019091512,4255,11,72,"L",0,"Fair Catch"
2019091600,843,11,80,"L",0,"Fair Catch"
2019091600,1908,10,77,"C",0,"Fair Catch"
2019091600,2450,11,79,"L",0,"Fair Catch"
2019091600,2673,11,73,"C",5,"Return"
2019091600,3123,11,85,"L",0,"Fair Catch"
2019090500,744,11,82,"L",0,"Fair Catch"
2019090800,595,11,80,"C",16,"Return"
2019090800,1571,11,82,"C",14,"Return"
2019090801,969,11,88,"L",0,"Fair Catch"
2019090801,1479,11,82,"R",0,"Fair Catch"
2019090801,1662,11,79,"L",18,"Return"
2019090801,2083,11,84,"L",0,"Fair Catch"
2019090801,2669,11,78,"C",0,"Fair Catch"
2019090803,617,11,85,"L",0,"Fair Catch"
2019090803,859,11,77,"C",15,"Return"
2019090804,1861,11,76,"C",0,"Fair Catch"
2019090804,2266,11,75,"L",5,"Return"
2019090804,3085,11,77,"C",18,"Return"
2019090805,1436,11,78,"C",0,"Fair Catch"
2019090805,1802,11,77,"L",0,"Fair Catch"
2019090805,3298,11,77,"R",0,"Fair Catch"
2019090805,3724,11,79,"C",0,"Fair Catch"
2019090806,1259,11,75,"L",0,"Fair Catch"
2019090806,1767,11,72,"L",0,"Fair Catch"
2019090806,3191,11,80,"C",3,"Return"
2019090807,122,11,94,"C",5,"Return"
2019090808,360,11,80,"C",0,"Fair Catch"
2019090808,1041,8,71,"C",0,"Fair Catch"
2019090808,1722,11,73,"C",0,"Fair Catch"
2019090808,4110,11,72,"C",0,"Fair Catch"
2019090810,190,11,80,"R",0,"Fair Catch"
2019090810,924,11,82,"C",0,"Fair Catch"
2019090810,3410,11,80,"R",0,"Fair Catch"
2019090810,4024,11,83,"C",5,"Return"
2019090812,382,11,69,"L",0,"Fair Catch"
2019090812,772,11,80,"C",20,"Return"
2019090812,1224,11,72,"C",15,"Return"
2019090812,1314,11,80,"L",0,"Fair Catch"
2019090812,1429,11,71,"L",0,"Fair Catch"
2019090812,2760,11,78,"C",0,"Fair Catch"
2019090900,3818,11,74,"C",0,"Return"
2019090901,407,11,84,"R",9,"Return"
2019090901,2770,11,78,"L",0,"Fair Catch"
2021010300,1232,11,80,"L",0,"Fair Catch"
2021010300,1586,11,85,"L",84,"Return"
2021010301,510,11,79,"R",0,"Fair Catch"
2021010301,2508,10,78,"C",0,"Fair Catch"
2021010301,3422,11,79,"C",0,"Fair Catch"
2021010302,2233,11,86,"R",0,"Fair Catch"
2021010302,2641,11,84,"C",0,"Fair Catch"
2021010303,507,11,74,"C",4,"Return"
2021010303,1059,11,73,"C",0,"Fair Catch"
2021010304,189,11,80,"C",0,"Fair Catch"
2021010304,485,11,79,"C",0,"Return"
2021010304,781,11,78,"L",0,"Fair Catch"
2021010304,1000,11,84,"C",4,"Return"
2021010305,280,11,82,"C",13,"Return"
2021010305,371,11,77,"C",12,"Return"
2021010305,486,11,78,"L",0,"Fair Catch"
2021010305,1861,11,68,"C",7,"Return"
2021010307,671,11,78,"C",0,"Fair Catch"
2021010307,1026,11,82,"L",0,"Fair Catch"
2021010307,2033,11,77,"C",0,"Fair Catch"
2021010307,2541,11,78,"L",12,"Return"
2021010308,414,11,81,"C",0,"Fair Catch"
2021010308,952,11,74,"C",0,"Fair Catch"
2021010308,1079,7,71,"C",0,"Fair Catch"
2021010308,1174,11,75,"C",20,"Return"
2021010308,1264,11,76,"C",0,"Fair Catch"
2021010308,1357,11,86,"C",0,"Fair Catch"
2021010308,2461,11,79,"C",19,"Return"
2021010309,172,11,76,"L",0,"Fair Catch"
2021010309,2135,11,75,"C",3,"Return"
2021010309,2320,11,75,"C",0,"Fair Catch"
2021010309,2935,11,77,"C",0,"Return"
2021010309,3793,11,70,"C",0,"Fair Catch"
2021010311,118,11,75,"C",13,"Return"
2021010311,1983,11,74,"R",21,"Return"
2021010311,4131,11,74,"C",0,"Fair Catch"
2021010312,169,11,75,"C",0,"Fair Catch"
2021010313,195,11,67,"C",7,"Return"
2021010313,463,11,85,"C",0,"Fair Catch"
2021010313,1208,11,84,"C",8,"Return"
2021010313,1312,11,77,"C",13,"Return"
2021010313,2534,11,78,"L",0,"Fair Catch"
2021010313,2660,11,83,"R",0,"Fair Catch"
2021010313,2933,11,82,"C",0,"Fair Catch"
2021010313,3282,11,73,"C",14,"Return"
2021010313,3537,11,80,"C",11,"Return"
2021010314,1140,11,81,"L",0,"Fair Catch"
2021010314,1636,11,81,"C",0,"Fair Catch"
2021010314,1858,11,72,"C",3,"Return"
2021010315,283,11,74,"L",0,"Fair Catch"
2021010315,386,11,80,"R",0,"Fair Catch"
2021010315,553,11,81,"L",0,"Fair Catch"
2021010315,928,11,77,"L",7,"Return"
2021010315,1359,9,77,"L",7,"Return"
2021010315,1479,11,81,"R",5,"Return"
2021010315,2235,11,66,"C",21,"Return"
2021010315,2497,11,80,"C",5,"Return"
2020122500,860,11,78,"C",0,"Fair Catch"
2020122500,2318,11,75,"R",1,"Return"
2020122600,2547,11,83,"R",74,"Return"
2020122600,3416,11,76,"C",3,"Return"
2020122601,598,11,79,"C",4,"Return"
2020122601,1179,11,74,"C",0,"Fair Catch"
2020122602,214,11,85,"C",32,"Return"
2020122602,899,11,77,"C",0,"Fair Catch"
2020122602,1000,11,76,"C",-3,"Return"
2020122602,2369,11,73,"L",13,"Return"
2020122602,2656,11,84,"C",0,"Return"
2020122602,2908,11,86,"C",19,"Return"
2020122602,2995,11,78,"R",0,"Fair Catch"
2020122702,1826,11,76,"L",0,"Fair Catch"
2020122704,130,11,79,"C",9,"Return"
2020122704,235,11,70,"C",10,"Return"
2020122704,661,11,77,"L",0,"Fair Catch"
2020122704,746,11,82,"L",0,"Fair Catch"
2020122704,1349,11,73,"C",0,"Fair Catch"
2020122704,1567,11,77,"L",0,"Fair Catch"
2020122704,2491,11,77,"C",12,"Return"
2020122704,3089,11,83,"R",0,"Fair Catch"
2020122704,3914,11,78,"R",0,"Return"
2020122704,4087,11,85,"L",0,"Fair Catch"
2020122705,516,11,75,"C",17,"Return"
2020122705,1000,11,83,"C",19,"Return"
2020122705,2151,11,79,"C",0,"Fair Catch"
2020122705,2286,11,78,"R",0,"Fair Catch"
2020122705,3503,11,74,"C",6,"Return"
2020122706,429,11,83,"R",0,"Fair Catch"
2020122706,1257,11,81,"C",0,"Fair Catch"
2020122706,1766,11,85,"R",0,"Fair Catch"
2020122707,697,11,76,"L",13,"Return"
2020122707,1492,11,82,"C",0,"Fair Catch"
2020122707,2476,11,82,"C",1,"Return"
2020122707,2945,11,81,"C",11,"Return"
2020122707,3389,11,74,"C",0,"Fair Catch"
2020122707,3471,11,77,"L",0,"Fair Catch"
2020122707,3890,11,80,"C",0,"Fair Catch"
2020122708,390,11,81,"L",0,"Fair Catch"
2020122708,695,11,79,"R",0,"Return"
2020122708,2661,11,81,"C",9,"Return"
2020122709,820,11,79,"C",26,"Return"
2020122709,1731,11,82,"C",0,"Fair Catch"
2020122709,2712,11,79,"L",8,"Return"
2020122709,2891,11,79,"R",8,"Return"
2020122709,3288,11,77,"L",5,"Return"
2020122709,3950,11,78,"C",0,"Fair Catch"
2020122710,121,11,76,"C",0,"Fair Catch"
2020122710,2965,11,77,"L",0,"Fair Catch"
2020122710,3323,11,79,"C",0,"Fair Catch"
2020122711,154,11,75,"C",12,"Return"
2020122711,249,11,73,"L",0,"Fair Catch"
2020122711,869,11,71,"C",0,"Fair Catch"
2020122711,2240,11,81,"C",0,"Fair Catch"
2020122712,733,11,84,"R",0,"Fair Catch"
2020122712,815,11,75,"C",6,"Return"
2020122712,2637,11,75,"C",0,"Return"
2020122712,2995,11,76,"L",0,"Fair Catch"
2020122712,3080,11,81,"C",0,"Fair Catch"
2020122712,3219,11,75,"C",0,"Fair Catch"
2020122712,3652,11,74,"C",0,"Fair Catch"
2020122712,4081,11,80,"C",15,"Return"
2020122800,2422,11,78,"R",12,"Return"
2020122800,3234,10,80,"L",0,"Return"
2020121700,122,11,81,"R",10,"Return"
2020121700,826,11,77,"L",0,"Fair Catch"
2020121900,3023,11,74,"C",0,"Return"
2020121901,151,11,89,"R",0,"Fair Catch"
2020121901,2400,11,81,"C",0,"Fair Catch"
2020121901,2843,11,88,"C",19,"Return"
2020122002,170,11,82,"C",13,"Return"
2020122002,1109,11,78,"L",0,"Fair Catch"
2020122003,121,11,82,"C",18,"Return"
2020122003,605,11,85,"R",0,"Fair Catch"
2020122003,1341,11,84,"R",0,"Fair Catch"
2020122004,988,11,79,"C",0,"Fair Catch"
2020122004,2567,11,77,"L",-1,"Return"
2020122005,407,11,83,"C",0,"Fair Catch"
2020122005,588,11,82,"L",5,"Return"
2020122005,1466,11,80,"L",0,"Fair Catch"
2020122005,3965,11,79,"L",0,"Fair Catch"
2020122006,3262,11,105,"R",3,"Return"
2020122007,213,11,62,"R",3,"Return"
2020122008,132,11,73,"L",0,"Fair Catch"
2020122008,212,11,89,"L",1,"Return"
2020122009,1875,11,80,"C",0,"Fair Catch"
2020122009,2728,11,74,"L",6,"Return"
2020122009,2943,11,71,"R",12,"Return"
2020122010,530,11,77,"C",3,"Return"
2020122010,873,11,77,"R",0,"Fair Catch"
2020122010,3747,11,77,"R",-1,"Return"
2020122011,1632,11,77,"L",0,"Fair Catch"
2020122011,3240,11,67,"C",5,"Return"
2020122011,4842,11,73,"C",0,"Fair Catch"
2020122012,192,11,77,"R",0,"Fair Catch"
2020122012,934,11,79,"L",-2,"Return"
2020122012,1995,11,77,"L",0,"Fair Catch"
2020122012,2492,11,89,"R",-13,"Return"
2020122012,3551,11,80,"R",1,"Return"
2020122012,3971,11,85,"R",0,"Fair Catch"
2020122013,142,8,65,"R",10,"Return"
2020122013,268,11,83,"C",9,"Return"
2020122013,1963,11,81,"C",0,"Fair Catch"
2020122013,2083,11,82,"L",0,"Fair Catch"
2020122013,2466,11,82,"C",14,"Return"
2020122013,3832,11,75,"C",0,"Fair Catch"
2020122013,3992,11,78,"C",0,"Fair Catch"
2020122100,1689,11,73,"C",0,"Fair Catch"
2020122100,1798,11,78,"C",0,"Fair Catch"
2020122100,2062,11,77,"L",11,"Return"
2020121000,1504,11,85,"C",0,"Fair Catch"
2020121000,1924,11,78,"L",19,"Return"
2020121000,2876,11,70,"C",3,"Return"
2020121000,3050,11,77,"C",21,"Return"
2020121000,3571,11,78,"R",0,"Fair Catch"
2020121000,3670,11,74,"C",4,"Return"
2020121300,288,11,80,"C",83,"Return"
2020121300,865,11,76,"R",0,"Fair Catch"
2020121300,3049,11,77,"L",0,"Return"
2020121301,269,11,75,"C",0,"Fair Catch"
2020121301,1438,11,77,"R",0,"Fair Catch"
2020121301,1914,11,79,"C",0,"Fair Catch"
2020121301,3661,11,81,"C",4,"Return"
2020121302,2198,11,88,"C",1,"Return"
2020121302,2370,11,63,"L",0,"Fair Catch"
2020121302,2542,11,65,"C",-1,"Return"
2020121303,540,11,73,"C",0,"Fair Catch"
2020121303,1939,11,88,"C",0,"Fair Catch"
2020121304,832,11,73,"C",0,"Return"
2020121304,3435,11,79,"C",0,"Fair Catch"
2020121305,3451,11,81,"C",1,"Return"
2020121306,810,11,81,"C",0,"Fair Catch"
2020121306,916,11,74,"C",8,"Return"
2020121306,1995,11,81,"C",17,"Return"
2020121306,2877,11,78,"C",0,"Fair Catch"
2020121306,3441,11,74,"C",0,"Fair Catch"
2020121307,370,11,77,"C",10,"Return"
2020121307,859,11,69,"C",5,"Return"
2020121308,1009,11,78,"R",11,"Return"
2020121309,504,11,72,"C",14,"Return"
2020121309,737,11,73,"C",0,"Fair Catch"
2020121309,1406,11,66,"L",11,"Return"
2020121309,3023,11,81,"R",0,"Fair Catch"
2020121309,3201,11,74,"R",0,"Fair Catch"
2020121310,121,11,80,"C",1,"Return"
2020121310,2075,11,85,"C",6,"Return"
2020121312,219,11,75,"R",0,"Fair Catch"
2020121312,519,11,74,"C",22,"Return"
2020121312,1338,11,80,"C",0,"Fair Catch"
2020121312,1993,11,76,"L",0,"Fair Catch"
2020121312,2399,11,76,"C",14,"Return"
2020121312,2829,11,76,"C",0,"Fair Catch"
2020121312,3065,11,71,"R",0,"Fair Catch"
2020121312,4019,11,77,"L",0,"Fair Catch"
2020121312,4152,11,78,"L",0,"Fair Catch"
2020121312,4733,11,78,"L",0,"Fair Catch"
2020121313,258,10,83,"C",0,"Fair Catch"
2020121313,580,11,80,"L",0,"Fair Catch"
2020121313,1065,11,75,"R",0,"Return"
2020121400,1152,11,77,"L",0,"Fair Catch"
2020121400,3002,11,80,"C",0,"Fair Catch"
2020120600,226,11,82,"R",7,"Return"
2020120600,2912,11,82,"L",0,"Fair Catch"
2020120600,3333,11,81,"R",0,"Fair Catch"
2020120600,4081,11,81,"R",0,"Fair Catch"
2020120600,4487,11,75,"C",5,"Return"
2020120601,2492,11,86,"R",5,"Return"
2020120601,3626,11,73,"L",0,"Fair Catch"
2020120603,181,11,82,"C",2,"Return"
2020120603,1188,11,82,"R",0,"Return"
2020120603,1451,11,78,"C",0,"Fair Catch"
2020120603,3422,11,69,"R",0,"Fair Catch"
2020120603,3740,11,83,"C",0,"Fair Catch"
2020120604,322,11,82,"R",13,"Return"
2020120604,842,11,84,"R",7,"Return"
2020120604,1663,11,81,"C",8,"Return"
2020120604,4746,11,75,"C",0,"Return"
2020120605,625,11,74,"L",12,"Return"
2020120605,1286,11,71,"L",0,"Fair Catch"
2020120605,2610,11,81,"R",0,"Fair Catch"
2020120605,2793,11,71,"C",11,"Return"
2020120607,3467,11,79,"C",0,"Fair Catch"
2020120607,3548,11,71,"C",0,"Return"
2020120607,3837,11,77,"C",0,"Fair Catch"
2020120608,510,11,81,"C",5,"Return"
2020120608,908,11,80,"C",0,"Fair Catch"
2020120608,1764,11,74,"C",9,"Return"
2020120608,3532,11,73,"R",4,"Return"
2020120609,2287,11,70,"C",0,"Fair Catch"
2020120610,2298,11,72,"C",0,"Fair Catch"
2020120611,997,11,79,"L",0,"Fair Catch"
2020120611,4027,11,78,"L",0,"Fair Catch"
2020120612,286,11,68,"C",-2,"Return"
2020120612,901,11,74,"C",0,"Fair Catch"
2020120612,3536,11,72,"L",0,"Fair Catch"
2020120702,138,11,80,"C",0,"Fair Catch"
2020120702,604,11,76,"C",0,"Fair Catch"
2020120702,758,11,78,"C",0,"Fair Catch"
2020120702,2043,11,77,"R",0,"Fair Catch"
2020120702,3162,11,85,"C",11,"Return"
2020120800,2194,11,78,"C",0,"Fair Catch"
2020112600,221,11,83,"C",0,"Fair Catch"
2020112600,2214,11,77,"C",0,"Fair Catch"
2020112601,3413,11,78,"C",10,"Return"
2020112900,161,11,78,"C",6,"Return"
2020112900,1306,11,79,"C",0,"Fair Catch"
2020112900,1440,11,78,"L",0,"Fair Catch"
2020112900,4096,11,77,"C",0,"Fair Catch"
2020112900,4488,11,84,"R",4,"Return"
2020112901,1175,11,68,"C",4,"Return"
2020112901,1549,11,79,"L",0,"Fair Catch"
2020112902,716,11,79,"C",0,"Fair Catch"
2020112902,891,11,80,"L",0,"Fair Catch"
2020112902,3007,11,77,"C",0,"Fair Catch"
2020112902,3180,11,77,"C",0,"Fair Catch"
2020112903,1222,11,75,"R",11,"Return"
2020112903,1682,11,76,"L",0,"Fair Catch"
2020112903,2518,10,73,"R",17,"Return"
2020112903,2861,11,73,"C",12,"Return"
2020112903,2971,11,77,"L",0,"Fair Catch"
2020112903,3929,11,75,"L",0,"Fair Catch"
2020112904,283,11,84,"C",6,"Return"
2020112904,2648,11,55,"L",4,"Return"
2020112905,145,10,73,"C",0,"Return"
2020112905,674,11,79,"L",0,"Fair Catch"
2020112905,782,11,80,"C",0,"Fair Catch"
2020112905,1258,11,78,"C",0,"Return"
2020112905,2354,11,79,"C",20,"Return"
2020112906,2142,11,64,"R",58,"Return"
2020112907,707,10,78,"R",0,"Fair Catch"
2020112907,1564,11,77,"R",12,"Return"
2020112907,2713,11,74,"L",7,"Return"
2020112908,323,11,80,"C",0,"Fair Catch"
2020112908,529,11,76,"C",0,"Fair Catch"
2020112908,1082,11,70,"C",0,"Fair Catch"
2020112908,1221,11,77,"C",0,"Fair Catch"
2020112908,1316,11,75,"L",0,"Fair Catch"
2020112908,3237,11,71,"C",0,"Fair Catch"
2020112909,128,11,77,"R",0,"Fair Catch"
2020112909,909,11,80,"L",0,"Fair Catch"
2020112909,1180,11,80,"C",0,"Fair Catch"
2020112909,1424,11,78,"C",15,"Return"
2020112909,2473,11,83,"C",0,"Fair Catch"
2020112909,3546,11,78,"C",12,"Return"
2020112910,412,11,80,"C",12,"Return"
2020112910,641,11,78,"R",0,"Return"
2020112910,789,11,102,"R",5,"Return"
2020112911,2391,11,85,"C",0,"Fair Catch"
2020112911,3443,11,79,"C",0,"Fair Catch"
2020113000,1450,11,72,"C",7,"Return"
2020113000,2369,11,80,"R",12,"Return"
2020120200,132,11,76,"L",0,"Fair Catch"
2020120200,2512,11,81,"R",9,"Return"
2020120200,2609,11,75,"C",6,"Return"
2020120200,3198,11,71,"L",0,"Fair Catch"
2020120200,3394,11,75,"C",0,"Fair Catch"
2020120200,3662,11,78,"C",0,"Fair Catch"
2020111900,666,11,73,"L",11,"Return"
2020111900,1695,11,77,"C",0,"Fair Catch"
2020111900,1802,11,66,"C",0,"Fair Catch"
2020111900,1909,11,73,"C",0,"Fair Catch"
2020112200,3329,11,75,"L",0,"Fair Catch"
2020112200,4080,11,81,"L",0,"Fair Catch"
2020112201,1100,11,77,"L",0,"Fair Catch"
2020112201,1202,11,84,"C",0,"Fair Catch"
2020112201,1347,11,79,"C",0,"Fair Catch"
2020112201,1489,11,85,"C",12,"Return"
2020112201,1640,11,77,"C",0,"Fair Catch"
2020112201,1899,11,75,"C",4,"Return"
2020112202,157,11,80,"C",6,"Return"
2020112202,1121,11,88,"L",0,"Return"
2020112202,1324,11,84,"C",0,"Fair Catch"
2020112202,1677,11,78,"C",10,"Return"
2020112203,173,11,79,"C",0,"Fair Catch"
2020112203,981,11,78,"C",0,"Fair Catch"
